56;5;goodhead92;5;2;0.904;0.4866;1.876;0.318;2.711;0.132;3.602;0.065;4.513;0.0141;6.333;0.00401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;5;goodhead92;6;2;1.016;0.5009;1.008;0.2692;1.954;0.2065;2.05;0.1131;2.974;0.0386;3.007;0.035;3.912;0.0189;4.044;0.0415;4.939;0.00597;5.013;0.00442;6.949;0.00108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;5;goodhead92;7;2;1.037;0.7041;2.013;0.2164;3.038;0.1008;4.051;0.0358;5.095;0.0227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;5;goodhead92;8;2;1.039;0.5684;1.098;0.5074;2.003;0.2295;2.173;0.1473;2.988;0.0909;3.179;0.0875;3.982;0.0301;4.363;0.0282;5.069;0.0155;5.356;0.0107;7.51;0.00208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;5;goodhead92;9;3;0.795;0.6267;0.811;0.8345;1.651;0.4727;1.66;0.4987;2.375;0.2606;2.425;0.3761;3.266;0.1966;3.282;0.2116;3.993;0.1676;4.073;0.1217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;5;goodhead92;10;3;0.823;0.717;1.63;0.4903;1.659;0.4647;2.428;0.2979;2.447;0.2542;3.226;0.1875;3.248;0.1451;4.029;0.1265;4.07;0.1231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;6;folkard96;1;1;1.991;0.4838;2.987;0.3564;3.991;0.1584;4.995;0.076;5.99;0.0277;7.999;0.0059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;6;folkard96;2;1;0.987;0.5722;1.991;0.3672;2.489;0.3906;2.996;0.1817;3.991;0.097;4.986;0.0704;5.99;0.0178;7.998;0.00555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;6;folkard96;3;1;1.991;0.2543;2.498;0.1421;2.995;0.1015;3.493;0.0651;4.;0.0393;5.999;0.00708;7.998;0.00136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;6;folkard96;4;1;0.987;0.6863;1.992;0.3187;2.988;0.1623;3.993;0.0826;4.998;0.0258;5.994;0.0123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;6;folkard96;5;1;0.978;0.6072;1.992;0.2495;2.5;0.1504;2.998;0.0921;3.496;0.0484;4.003;0.032;4.998;0.019;5.994;0.00477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;6;folkard96;6;1;0.997;0.3777;2.002;0.1214;2.998;0.0315;4.003;0.012;4.999;0.00423;6.004;0.00336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;6;folkard96;7;1;0.997;0.3498;2.002;0.0689;2.998;0.0215;4.004;0.0064;5.;0.00271;5.996;0.00048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;6;folkard96;8;1;0.489;0.5213;0.996;0.3048;1.493;0.146;1.99;0.0803;3.004;0.0202;3.999;0.00793;5.003;0.00191;5.998;0.00117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;6;folkard96;9;1;0.996;0.2244;2.;0.0573;2.994;0.0138;3.998;0.00312;5.003;0.00219;5.998;0.00105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;6;folkard96;10;1;0.494;0.4719;0.996;0.2479;1.498;0.1272;2.;0.0591;2.999;0.0169;4.008;0.00558;5.008;0.00259;6.002;0.00118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;7;eguchi96;1;1;2.;0.21878;3.;0.12589;4.01;0.04898;1.01;0.48978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;7;eguchi96;2;2;0.99;0.46774;2.;0.15488;3.;0.07762;3.99;0.02344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;7;eguchi96;3;3;0.48;0.77625;0.98;0.48978;1.96;0.30903;3.;0.10471;4.;0.03548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;7;eguchi96;4;4;2.;0.00562;1.5;0.02399;0.23;0.79433;0.48;0.6166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;7;eguchi96;5;3;2.98;0.0123;1.98;0.06761;1.5;0.1;1.02;0.15849;0.48;0.56234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;7;eguchi96;6;4;1.5;0.01549;1.;0.05248;0.5;0.33113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;7;eguchi96;7;1;0.99;0.16596;2.;0.05495;3.;0.0195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;7;eguchi96;8;2;0.99;0.2138;2.;0.05129;3.;0.01445;4.01;0.00363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;7;eguchi96;9;3;3.;0.00661;1.98;0.03236;1.;0.16596;0.48;0.42658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;7;eguchi96;10;4;1.5;0.00562;1.;0.01122;0.48;0.21878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;7;eguchi96;11;3;2.;0.03548;1.48;0.07413;0.98;0.19055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;7;eguchi96;12;4;2.;0.00661;1.5;0.0302;1.;0.1;0.48;0.37154;0.25;0.51286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;7;eguchi96;13;5;1.08;0.32359;2.12;0.06166;3.06;0.0182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;7;eguchi96;14;5;1.13;0.22387;2.07;0.03162;3.06;0.01047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;7;eguchi96;15;5;1.22;0.26303;2.25;0.04074;3.2;0.00759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;7;eguchi96;16;5;0.18;0.97724;2.07;0.07586;3.15;0.0309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;7;eguchi96;17;5;0.27;0.91201;1.76;0.32359;3.33;0.15488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;7;eguchi96;18;6;1.02;0.07079;1.53;0.02291;2.02;0.00589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;7;eguchi96;19;6;1.01;0.08913;1.53;0.01995;2.02;0.00708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;7;eguchi96;20;6;0.55;0.302;1.1;0.0912;1.62;0.0182;2.14;0.00646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;7;eguchi96;21;6;1.01;0.12023;1.53;0.05888;2.;0.02754;2.52;0.00912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;7;eguchi96;22;6;0.82;0.47863;1.65;0.2138;2.46;0.10965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;8;suzuki97;1;1;0.31;0.69183;0.74;0.33884;0.93;0.23988;1.53;0.0955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;8;suzuki97;2;1;0.31;0.63096;0.76;0.29512;0.93;0.16596;1.53;0.05248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;8;suzuki97;3;1;2.48;0.00417;1.53;0.02455;0.95;0.10965;0.76;0.15849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;8;suzuki97;4;1;2.44;0.00646;1.51;0.03548;0.91;0.09772;0.72;0.18621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;8;suzuki97;5;1;2.46;0.01585;1.53;0.04169;0.95;0.13183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;8;suzuki97;6;1;2.44;0.03162;1.51;0.06457;0.95;0.15136;0.72;0.24547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;8;suzuki97;7;1;0.43;0.54954;0.72;0.38904;0.95;0.30903;1.53;0.10965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;9;bettega98;1;1;0.494;0.7172;0.993;0.5716;1.984;0.4207;2.99;0.1804;3.972;0.119;4.988;0.0535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;9;bettega98;2;1;0.509;0.7027;1.037;0.6733;2.065;0.3808;3.084;0.1789;4.123;0.0865;5.147;0.0418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;9;bettega98;3;1;0.51;0.7042;1.047;0.5591;2.068;0.2886;3.101;0.1074;4.129;0.0417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;9;bettega98;4;1;0.515;0.7267;1.036;0.4438;2.064;0.3006;3.101;0.1262;4.135;0.0717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;9;bettega98;5;1;0.506;0.7006;1.007;0.4769;1.992;0.2368;2.99;0.0932;3.984;0.0624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;9;bettega98;6;1;0.362;0.728;0.749;0.4974;1.51;0.1989;2.26;0.0924;2.998;0.0562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;9;bettega98;7;1;0.487;0.7732;0.986;0.7288;1.979;0.4649;2.984;0.18;3.977;0.1073;4.976;0.0506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;9;bettega98;8;1;0.497;0.7607;1.001;0.6116;2.002;0.4183;2.996;0.1509;3.997;0.0871;5.004;0.0454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
