1;1;chapman77;1;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;50;scholz03;2;0.78;10.431;1.028;0.9394;1.424;0.8697;1.826;0.825;2.024;0.7405;2.535;0.7296;2.784;0.6109;3.043;0.6825;3.54;0.5913;3.544;0.4556;4.042;0.4306;4.535;0.4661;5.033;0.378;5.529;0.2489;6.023;0.278;6.519;0.1496;7.5;0.1108;8.494;0.0645;8.974;0.0665;;;;;;;;;;;;
117;51;persson02;1;-0.001;10.004;0.499;0.9799;1.002;0.9515;2.002;0.721;3.001;0.5734;4.;0.3773;6.003;0.1404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;52;yang84;1;0.03;0.97724;1.44;0.74131;2.43;0.63096;3.4;0.44668;4.96;0.24547;5.95;0.12589;6.98;0.06607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;52;yang84;2;-0.1;1.;1.92;0.67608;2.91;0.51286;3.96;0.32359;4.98;0.20417;5.97;0.09333;6.99;0.04074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;53;scholz97;1;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;54;prise90;1;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;55;terato08;1;0.;0.93325;1.06;0.64565;2.08;0.40738;3.07;0.26915;5.;0.07762;9.99;0.00398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;56;suzuki96;1;-0.03;1.;0.16;0.9725;0.379;0.951;0.671;0.8995;0.963;0.827;1.482;0.6317;1.972;0.4053;2.477;0.2389;2.974;0.1402;3.969;0.0433;4.978;0.00913;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;57;matsumoto08;1;-0.002;10.016;0.985;0.7974;1.972;0.5537;2.998;0.3844;3.501;0.2534;4.004;0.2071;6.007;0.0511;7.602;0.0177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;57;matsumoto08;2;-0.002;10.016;0.88;0.9505;2.2;0.3698;3.387;0.1891;4.393;0.0811;4.498;0.1296;5.495;0.046;6.511;0.0201;6.995;0.00414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;57;matsumoto08;3;-0.002;10.016;1.773;0.5573;3.282;0.2652;4.27;0.1153;5.295;0.0437;6.302;0.0132;7.594;0.00213;8.505;0.00277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;57;matsumoto08;4;-0.002;10.016;1.991;0.709;2.485;0.5608;3.491;0.3121;3.994;0.2943;5.001;0.1448;5.997;0.1066;6.396;0.0498;7.004;0.0556;7.498;0.0478;7.792;0.0248;8.504;0.0212;9.51;0.0139;;;;;;;;;;;;;;;;;;;;;;;;
128;57;matsumoto08;5;-0.002;10.016;0.273;0.8293;0.681;0.5432;0.966;0.48;1.09;0.3466;1.374;0.3103;1.887;0.1349;2.486;0.0771;3.388;0.0233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;57;matsumoto08;6;-0.002;10.016;0.643;0.7233;1.184;0.499;2.181;0.2536;2.998;0.1402;3.995;0.0564;5.286;0.0189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;58;mehnati05;1;0.011;0.9973;2.029;0.7206;4.04;0.3317;6.042;0.0915;8.052;0.0408;10.058;0.0144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;59;stenerloew95;1;1.915;0.4598;2.025;0.3928;3.91;0.1706;4.012;0.1506;5.897;0.0259;5.999;0.0356;7.954;0.00406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;59;stenerloew95;2;1.983;0.8235;3.984;0.3338;5.987;0.0724;7.992;0.0192;9.98;0.00491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;59;stenerloew95;3;1.972;0.5511;3.986;0.3202;5.983;0.0531;7.982;0.0124;9.984;0.00123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;59;stenerloew95;4;1.876;0.749;1.998;0.7574;2.836;0.3848;2.839;0.4413;3.777;0.2759;3.972;0.326;5.696;0.105;5.996;0.123;6.668;0.1335;7.599;0.0618;7.59;0.0392;7.97;0.0351;9.515;0.0133;9.987;0.00975;;;;;;;;;;;;;;;;;;;;;;
135;59;stenerloew95;5;1.384;0.4729;2.834;0.2006;4.76;0.0831;6.656;0.0183;9.527;0.00644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;59;stenerloew95;6;1.869;0.599;3.793;0.2963;4.74;0.1532;5.673;0.0942;7.561;0.0123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;59;stenerloew95;7;1.932;0.8463;2.015;0.6376;3.923;0.3773;4.016;0.313;5.978;0.1137;7.913;0.0694;8.009;0.0365;9.964;0.0149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;60;okayasu06;1;-0.002;1.;1.996;0.5306;4.001;0.3467;5.999;0.0985;7.992;0.00789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;60;okayasu06;2;-0.002;1.;0.494;0.1496;2.;0.0271;3.999;0.0026;5.999;0.0003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;60;okayasu06;3;-0.002;1.;2.003;0.6312;4.009;0.2865;8.013;0.0268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;60;okayasu06;4;-0.001;1.;1.006;0.4701;2.003;0.2059;3.;0.1185;5.;0.0234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;60;okayasu06;5;-0.001;1.;0.997;0.1109;1.996;0.0111;2.998;0.00359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;61;tsuboi07;1;0.022;10.054;0.52;0.8775;1.019;0.693;2.004;0.3827;3.002;0.2025;3.987;0.1111;5.984;0.0182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;61;tsuboi07;2;-0.015;10.126;0.994;0.6192;1.992;0.3602;2.99;0.1842;3.988;0.0708;5.997;0.0102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;61;tsuboi07;3;-0.009;10.053;0.981;0.9364;1.985;0.7461;3.981;0.3516;5.978;0.131;7.988;0.0403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;62;todd75;1;0.05;0.97724;2.;0.41687;3.44;0.10965;4.93;0.02754;6.34;0.0049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;62;todd75;2;0.05;1.;2.;0.56234;3.49;0.17783;4.96;0.08511;6.46;0.02344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;62;todd75;3;0.05;1.;1.97;0.45709;3.45;0.11482;5.03;0.04571;6.41;0.00871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;62;todd75;4;3.079;0.4417;5.578;0.0597;6.056;0.1045;7.076;0.0222;9.628;0.00208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;62;todd75;5;-0.03;102.329;3.06;0.41687;6.05;0.05623;6.99;0.02754;9.03;0.0055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;62;todd75;6;0.05;1.;3.08;0.52481;5.56;0.19055;7.08;0.11482;9.05;0.02291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;62;todd75;7;2.991;0.446;5.513;0.0773;7.523;0.0297;9.534;0.00677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;62;todd75;8;3.023;0.4447;5.481;0.0905;7.505;0.0403;9.5;0.00682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;62;todd75;9;0.03;1.;2.95;0.52481;5.56;0.15488;7.02;0.0955;9.54;0.00933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;62;todd75;10;0.08;0.97724;3.08;0.58884;6.11;0.19498;8.08;0.0871;10.05;0.01202;12.03;0.00295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;63;hall72;1;0.;102.329;2.03;0.74131;2.03;0.60256;4.01;0.38019;4.01;0.2884;4.01;0.302;6.04;0.17783;6.04;0.17378;6.04;0.14454;7.98;0.12303;7.98;0.08318;7.98;0.07244;8.24;0.07586;10.05;0.04467;10.01;0.04074;10.05;0.03162;12.08;0.01585;11.99;0.01349;15.05;0.00603;;;;;;;;;;;;
157;64;takahashi00;1;0.13;0.97724;1.67;0.74131;3.18;0.41687;4.63;0.14454;6.08;0.04898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;64;takahashi00;2;0.23;0.95499;1.67;0.70795;3.15;0.41687;4.6;0.14125;6.04;0.04365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;64;takahashi00;3;0.16;0.97724;1.64;0.83176;3.12;0.48978;4.63;0.29512;6.08;0.09333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;64;takahashi00;4;0.16;0.95499;1.67;0.89125;3.15;0.50119;4.66;0.26303;6.08;0.10233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;65;takahashi04;1;0.003;0.9634;1.955;0.8168;3.984;0.5086;6.;0.209;7.992;0.0676;9.996;0.0172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;65;takahashi04;2;0.08;1.;1.99;0.83176;4.1;0.51286;6.05;0.25119;8.01;0.0871;10.04;0.0257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;65;takahashi04;3;0.;1.;2.53;0.91201;5.06;0.48978;7.55;0.302;10.04;0.1349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;65;takahashi04;4;0.04;1.;2.53;0.89125;5.02;0.70795;7.55;0.39811;10.04;0.19055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;65;takahashi04;5;0.04;102.329;2.51;0.97724;5.02;0.64565;7.53;0.39811;10.;0.19953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;65;takahashi04;6;0.08;1.;2.51;0.87096;5.02;0.77625;7.53;0.48978;10.;0.15849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;66;matsuzaki98;1;-0.008;0.9976;0.99;0.7236;2.015;0.4896;4.008;0.1551;6.013;0.0394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;66;matsuzaki98;2;0.005;10.008;0.985;0.6665;2.017;0.3617;3.499;0.1153;4.992;0.026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;66;matsuzaki98;3;-0.008;10.008;0.974;0.4891;2.001;0.2068;3.491;0.0664;4.976;0.0144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;67;kronenberg09;1;-0.001;10.008;0.497;0.7728;1.002;0.5552;1.507;0.4262;1.991;0.4186;3.;0.1992;4.003;0.1402;4.992;0.0698;5.995;0.0339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;68;hamada06;1;-0.003;10.015;1.989;0.3075;3.996;0.1434;5.991;0.0638;8.011;0.0327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;69;zhou06;1;-0.002;0.995;0.493;11.239;1.497;0.7993;2.5;0.623;3.994;0.428;4.993;0.2899;6.79;0.1692;7.999;0.0755;9.988;0.0245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;70;jenner93;1;0.002;1.;1.495;0.7316;3.018;0.5119;4.482;0.4157;5.976;0.3133;8.99;0.0833;12.003;0.0112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;71;furusawa02;1;-0.004;10.061;1.975;0.5663;4.003;0.2868;5.984;0.1175;7.49;0.0553;9.005;0.0212;10.99;0.00428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;71;furusawa02;2;-0.004;10.061;1.978;0.7936;4.001;0.3736;5.994;0.1521;7.502;0.1114;8.973;0.055;11.005;0.0205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;72;takahashi01;1;0.;104.713;3.02;0.63096;5.98;0.20417;9.01;0.05129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;72;takahashi01;2;0.;102.329;1.53;0.74131;2.99;0.37154;5.98;0.1;9.01;0.01698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;73;bettega05;1;0.;0.9992;0.501;0.7441;1.003;0.5022;2.001;0.2006;3.003;0.0945;4.002;0.0476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;74;ibanez09;1;0.;10.055;0.993;0.7942;1.994;0.7349;2.996;0.474;4.994;0.2319;6.997;0.047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;75;hellweg11;1;-0.003;1.;0.997;0.6314;1.997;0.384;3.002;0.2024;4.001;0.0606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;76;napolitano92;1;-0.001;10.008;0.977;0.9424;1.993;0.6016;2.993;0.4137;4.981;0.0991;7.002;0.0605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;77;hill04;1;0.973;0.9003;1.973;0.6955;2.974;0.6104;3.984;0.3716;4.973;0.2637;7.509;0.075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;77;hill04;2;0.968;0.4639;2.022;0.2115;2.978;0.1087;3.999;0.0551;5.012;0.0239;7.416;0.0034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;77;hill04;3;0.487;0.7229;0.974;0.5159;1.918;0.217;2.982;0.077;3.992;0.0223;4.991;0.00726;5.978;0.00206;7.492;0.00018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;77;hill04;4;1.045;0.6461;2.478;0.2482;5.;0.0467;7.5;0.00492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;77;hill04;5;1.922;0.5802;1.998;0.5117;3.85;0.2398;3.996;0.1909;5.765;0.0851;6.;0.0639;7.673;0.0222;8.019;0.0165;9.575;0.00414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;77;hill04;6;0.544;0.35;0.53;0.319;1.025;0.1274;1.025;0.1145;1.535;0.0622;1.528;0.0513;1.996;0.026;2.058;0.0254;2.533;0.013;2.533;0.0101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;78;antonelli15;1;0.;10.008;0.188;0.8256;0.29;0.7248;0.397;0.6381;0.503;0.688;1.002;0.4775;1.994;0.2177;3.003;0.1029;3.991;0.0439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;79;bettega09;1;-0.002;10.024;0.496;0.9003;0.994;0.8035;1.998;0.5525;2.994;0.3502;3.998;0.2338;5.002;0.1602;6.993;0.0683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;80;beuve08;1;-0.002;10.053;0.493;0.7645;1.002;0.7648;1.999;0.424;2.996;0.2478;3.993;0.1494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;80;beuve08;2;-0.002;1.;0.497;0.8635;0.996;0.837;1.502;0.7945;1.995;0.8377;2.5;0.6178;2.999;0.4751;3.997;0.3894;5.002;0.1967;5.993;0.1334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;81;britten13;1;2.101;0.6118;4.141;0.3241;6.255;0.071;8.294;0.0204;10.427;0.00596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;81;britten13;2;2.102;0.8115;2.981;0.5838;4.142;0.6568;4.984;0.3437;5.994;0.2122;9.98;0.0279;14.975;0.00136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;82;chaudhary14;1;0.008;10.064;0.255;0.8481;0.745;0.6128;2.002;0.1914;2.994;0.0686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;82;chaudhary14;2;0.002;10.146;1.487;0.7589;3.001;0.4389;4.486;0.208;6.994;0.0314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;83;cox77n;1;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;83;cox77n;2;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;84;folkard89;1;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;85;franken11;1;0.02;0.9636;2.033;0.5939;4.024;0.2348;6.026;0.0708;8.029;0.0229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;86;frankenberg09;1;0.033;10.074;1.034;0.8774;2.026;0.5529;3.035;0.4281;4.027;0.2833;5.035;0.1733;6.043;0.102;7.001;0.0469;7.992;0.022;8.999;0.00825;9.99;0.00399;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;86;frankenberg09;2;0.024;10.074;2.027;0.7066;3.037;0.7713;4.029;0.5257;4.518;0.6148;5.038;0.4151;6.031;0.3183;6.99;0.1854;7.998;0.1191;9.004;0.0413;10.015;0.0478;11.997;0.0123;;;;;;;;;;;;;;;;;;;;;;;;;;
202;86;frankenberg09;3;-0.006;10.065;1.;0.8246;2.006;0.6194;2.99;0.405;3.995;0.2625;4.99;0.1574;5.996;0.0952;7.001;0.0519;7.973;0.0232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;86;frankenberg09;4;-0.006;10.065;0.989;0.7964;2.006;0.4987;2.978;0.299;3.984;0.1747;5.;0.0787;5.995;0.037;7.;0.0121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;86;frankenberg09;5;0.024;10.048;1.016;0.674;2.015;0.4609;2.999;0.2142;3.996;0.0789;4.993;0.031;5.498;0.0163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;86;frankenberg09;6;0.017;10.048;0.263;0.8072;0.516;0.7569;0.756;0.6239;1.015;0.5143;1.261;0.3849;1.514;0.3013;1.759;0.2226;2.011;0.1582;2.516;0.0915;2.994;0.0484;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;86;frankenberg09;7;0.01;10.194;0.512;0.4578;1.012;0.0954;1.499;0.0292;2.007;0.00976;2.507;0.00201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;86;frankenberg09;8;0.01;10.194;0.513;10.535;1.022;0.8096;1.503;0.5222;2.006;0.5109;2.515;0.3295;3.016;0.1707;3.504;0.1065;4.006;0.0694;5.018;0.0322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;87;gerelchuluun11;1;0.006;0.9987;0.999;0.9169;1.992;0.5843;4.003;0.392;6.005;0.0989;8.017;0.031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;87;gerelchuluun11;2;-0.007;0.9938;0.493;0.5891;0.995;0.2273;1.498;0.0974;2.003;0.0233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;88;gerelchuluun15;1;-0.003;1.;0.993;11.917;1.996;0.7837;3.996;0.4367;8.004;0.0824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;88;gerelchuluun15;2;0.003;1.;0.993;0.724;1.99;0.5721;3.996;0.1698;8.004;0.0168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;88;gerelchuluun15;3;-0.003;1.;0.495;0.7561;0.993;0.4885;1.996;0.3298;3.996;0.1556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;88;gerelchuluun15;4;-0.003;1.;0.495;0.7694;0.993;0.3791;1.996;0.134;3.996;0.0104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;88;gerelchuluun15;5;-0.003;1.;0.495;0.5918;0.993;0.3443;1.99;0.1555;3.;0.0714;4.004;0.0368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;88;gerelchuluun15;6;-0.003;1.;0.495;0.3565;0.993;0.1595;1.996;0.0477;4.004;0.00471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;89;habermehl14;1;0.;1.;2.005;0.3069;4.007;0.1217;5.998;0.0256;7.998;0.00061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;89;habermehl14;2;0.;1.;2.024;0.5478;4.016;0.1004;6.021;0.0505;8.013;0.00925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;89;habermehl14;3;0.;1.;1.992;0.5215;3.991;0.1773;6.;0.0341;7.99;0.00792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;89;habermehl14;4;0.;1.;2.022;0.4325;4.016;0.1729;6.01;0.07;8.014;0.0205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;90;kraft85;1;0.028;10.072;0.276;0.5636;0.351;0.564;0.6;0.3245;0.727;0.2711;0.923;0.1868;1.028;0.154;1.298;0.1271;1.412;0.0783;1.674;0.0692;1.705;0.0483;1.78;0.0457;1.87;0.0415;2.08;0.0274;2.185;0.0256;2.223;0.0208;2.599;0.0109;2.816;0.0117;3.298;0.00297;;;;;;;;;;;;
221;90;kraft85;2;0.028;0.9933;1.518;0.8397;2.215;0.5198;2.223;0.4525;3.721;0.367;4.628;0.2123;5.114;0.1856;5.609;0.1492;6.794;0.054;7.31;0.0565;7.79;0.0474;8.203;0.0301;8.599;0.0372;9.117;0.0197;10.009;0.0101;10.819;0.00678;;;;;;;;;;;;;;;;;;
222;91;manti12;1;0.001;0.9986;0.251;0.8805;0.495;0.8555;0.75;0.733;0.988;0.6354;1.997;0.4355;3.;0.2984;3.992;0.1067;6.;0.0169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;92;petrovic10;1;-0.014;10.011;1.98;0.8758;3.975;0.8029;7.963;0.7629;11.99;0.681;15.979;0.561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;93;raju78;1;2.038;0.7015;4.087;0.3102;6.125;0.1419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;94;hamada08;1;2.;0.5385;3.988;0.2926;5.976;0.1638;7.972;0.0713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;94;hamada08;2;1.999;0.2402;3.987;0.1158;5.975;0.0558;7.971;0.0252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;95;slonina14;1;1.;0.601;1.;0.4127;1.;0.3911;2.;0.2772;2.;0.1948;2.;0.1412;3.;0.1514;3.;0.0641;3.;0.0585;4.;0.09;4.;0.0405;4.;0.0367;4.;0.0246;6.;0.00903;6.;0.00436;6.;0.00336;6.;0.00205;8.;0.00046;;;;;;;;;;;;;;
228;95;slonina14;2;1.;0.5823;1.;0.403;2.;0.2746;2.;0.2284;2.;0.19;3.;0.151;3.;0.0583;4.;0.0896;4.;0.0532;4.;0.0374;4.;0.0243;6.;0.00897;6.;0.00566;6.;0.00436;6.;0.00209;8.;0.00046;;;;;;;;;;;;;;;;;;
229;95;slonina14;3;1.;0.5871;1.;0.4628;2.;0.2625;2.;0.2286;2.;0.1902;3.;0.1421;3.;0.1062;3.;0.0818;4.;0.0509;4.;0.043;4.;0.0331;5.;0.0117;6.;0.00568;6.;0.00458;6.;0.00332;6.;0.00264;8.;0.00053;8.;0.00024;8.;0.00017;;;;;;;;;;;;
230;95;slonina14;4;1.;0.6894;1.;0.5913;1.;0.4626;2.;0.351;2.;0.3105;2.;0.2583;2.;0.225;3.;0.2147;3.;0.1533;3.;0.1377;3.;0.0817;4.;0.083;4.;0.067;4.;0.0516;4.;0.0423;6.;0.0229;6.;0.0108;6.;0.00464;6.;0.00326;8.;0.00149;8.;0.00043;8.;0.00024;8.;0.00022;;;;
231;95;slonina14;5;1.;0.6631;1.;0.5266;1.;0.3532;1.;0.3029;2.;0.4802;2.;0.2128;2.;0.1205;2.;0.105;3.;0.1099;3.;0.086;4.;0.0424;4.;0.0177;4.;0.0138;5.;0.00457;6.;0.00567;6.;0.0019;6.;0.00059;6.;0.00039;8.;0.00032;8.;0.00004;;;;;;;;;;
232;95;slonina14;6;1.;0.6491;1.;0.3567;1.;0.3013;2.;0.4858;2.;0.1183;2.;0.1063;3.;0.2125;3.;0.0859;4.;0.0425;4.;0.0172;4.;0.0139;5.;0.00467;6.;0.00571;6.;0.0016;6.;0.00141;8.;0.00032;8.;0.00012;;;;;;;;;;;;;;;;
233;96;takahashi14;1;-0.011;10.018;3.07;0.8289;6.109;0.496;9.085;0.1857;11.977;0.0403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;97;tracy15;1;0.993;0.862;1.993;0.8006;2.487;0.6289;2.996;0.5518;4.986;0.2516;7.47;0.0888;10.003;0.0176;12.478;0.0032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;98;wada13;1;0.;10.024;1.198;0.511;2.504;0.1545;3.798;0.0528;4.61;0.0272;5.6;0.00853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;98;wada13;2;0.054;0.998;1.032;0.6122;1.629;0.4405;3.01;0.159;4.202;0.0674;4.984;0.0271;5.97;0.0101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;99;weber93;1;1.001;0.8656;1.49;0.7642;2.982;0.4821;4.968;0.1942;5.972;0.1302;6.97;0.0565;7.977;0.0321;8.955;0.0235;9.99;0.0105;11.978;0.00359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;99;weber93;2;0.502;0.8571;0.989;0.819;1.954;0.6233;2.962;0.312;3.952;0.257;4.957;0.1657;5.952;0.0912;6.974;0.0412;7.976;0.0348;9.977;0.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;100;wouters15;1;-0.01;10.138;0.478;0.975;0.995;0.8672;1.498;0.7896;2.;0.6916;2.489;0.62;3.243;0.4905;3.997;0.3399;4.737;0.2337;5.505;0.1463;6.497;0.0754;7.489;0.0337;8.494;0.0136;9.5;0.00569;10.492;0.00192;;;;;;;;;;;;;;;;;;;;
240;101;yashkin95;1;1.981;0.8596;3.966;0.5575;5.99;0.2217;7.999;0.134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;102;fournier12;1;-0.001;1.;0.999;0.616;1.996;0.3617;4.001;0.0846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
