Proton energy spectrum from 4.65 keV to 3.8 GeV (September 5, 2011)
300
p     1.6979E+01   1.0000E+00
p     1.7662E+01   1.0000E+00
p     1.8373E+01   1.0000E+00
p     1.9114E+01   1.0000E+00
p     1.9886E+01   1.0000E+00
p     2.0690E+01   1.0000E+00
p     2.1528E+01   1.0000E+00
p     2.2401E+01   1.0000E+00
p     2.3311E+01   1.0000E+00
p     2.4258E+01   1.0000E+00
p     2.5246E+01   1.0000E+00
p     2.6276E+01   1.0000E+00
p     2.7350E+01   1.0000E+00
p     2.8469E+01   1.0000E+00
p     2.9637E+01   1.0000E+00
p     3.0855E+01   1.0000E+00
p     3.2125E+01   1.0000E+00
p     3.3450E+01   1.0000E+00
p     3.4833E+01   1.0000E+00
p     3.6277E+01   1.0000E+00
p     3.7783E+01   1.0000E+00
p     3.9356E+01   1.0000E+00
p     4.0999E+01   1.0000E+00
p     4.2715E+01   1.0000E+00
p     4.4508E+01   1.0000E+00
p     4.6381E+01   1.0000E+00
p     4.8340E+01   1.0000E+00
p     5.0387E+01   1.0000E+00
p     5.2528E+01   1.0000E+00
p     5.4768E+01   1.0000E+00
p     5.7111E+01   1.0000E+00
p     5.9564E+01   1.0000E+00
p     6.2133E+01   1.0000E+00
p     6.4823E+01   1.0000E+00
p     6.7642E+01   1.0000E+00
p     7.0597E+01   1.0000E+00
p     7.3695E+01   1.0000E+00
p     7.6945E+01   1.0000E+00
p     8.0355E+01   1.0000E+00
p     8.3937E+01   1.0000E+00
p     8.7698E+01   1.0000E+00
p     9.1652E+01   1.0000E+00
p     9.5809E+01   1.0000E+00
p     1.0018E+02   1.0000E+00
p     1.0479E+02   1.0000E+00
p     1.0964E+02   1.0000E+00
p     1.1475E+02   1.0000E+00
p     1.2015E+02   1.0000E+00
p     1.2584E+02   1.0000E+00
p     1.3186E+02   1.0000E+00
p     1.3822E+02   1.0000E+00
p     1.4496E+02   1.0000E+00
p     1.5209E+02   1.0000E+00
p     1.5965E+02   1.0000E+00
p     1.6769E+02   1.0000E+00
p     1.7622E+02   1.0000E+00
p     1.8531E+02   1.0000E+00
p     1.9499E+02   1.0000E+00
p     2.0532E+02   1.0000E+00
p     2.1636E+02   1.0000E+00
p     2.2818E+02   1.0000E+00
p     2.4086E+02   1.0000E+00
p     2.5449E+02   1.0000E+00
p     2.6917E+02   1.0000E+00
p     2.8501E+02   1.0000E+00
p     3.0216E+02   1.0000E+00
p     3.2076E+02   1.0000E+00
p     3.4102E+02   1.0000E+00
p     3.6314E+02   1.0000E+00
p     3.8740E+02   1.0000E+00
p     4.1412E+02   1.0000E+00
p     4.4367E+02   1.0000E+00
p     4.7654E+02   1.0000E+00
p     5.1332E+02   1.0000E+00
p     5.5477E+02   1.0000E+00
p     6.0186E+02   1.0000E+00
p     6.5586E+02   1.0000E+00
p     7.1850E+02   1.0000E+00
p     7.9215E+02   1.0000E+00
p     8.8020E+02   1.0000E+00
p     9.8767E+02   1.0000E+00
p     1.1225E+03   1.0000E+00
p     1.2978E+03   1.0000E+00
p     1.5378E+03   1.0000E+00
p     1.8932E+03   1.0000E+00
p     2.4955E+03   1.0000E+00
p     3.8692E+03   1.0000E+00
